anio,mes,nacionalidad,total
2024,Mayo,Armenia,1
2024,Mayo,Catar,1
2024,Mayo,Togo,1
2024,Mayo,Jordania,1
2024,Mayo,Angola,1
2024,Mayo,San Vicente y las Granadinas,1
2024,Mayo,Zambia,1
2024,Mayo,Senegal,1
2024,Mayo,República Democrática Popular Lao,1
2024,Mayo,Vanuatu,1
2024,Mayo,Samoa,1
2024,Mayo,San Cristóbal y Nieves,1
2024,Mayo,Argelia,1
2024,Mayo,Albania,1
2024,Mayo,Anguila,1
2024,Mayo,Santa Sede (Vaticano),1
2024,Mayo,Namibia,1
2024,Mayo,Montenegro,1
2024,Mayo,Kosovo,1
2024,Mayo,Santo Tomé y Príncipe,1
2024,Mayo,República Árabe Siria,1
2024,Noviembre,Estados Unidos de América,15771
2024,Noviembre,Colombia,11732
2024,Noviembre,Perú,6049
2024,Noviembre,España,2769
2024,Noviembre,Canadá,2095
2024,Noviembre,Alemania,1663
2024,Noviembre,Reino Unido,1635
2024,Noviembre,México,1083
2024,Noviembre,Francia,1048
2024,Noviembre,Argentina,950
2024,Noviembre,Chile,792
2024,Noviembre,Italia,746
2024,Noviembre,Brasil,719
2024,Noviembre,Australia,623
2024,Noviembre,Venezuela,587
2024,Noviembre,Países Bajos,447
2024,Noviembre,Polonia,435
2024,Noviembre,Panamá,424
2024,Noviembre,Suiza,402
2024,Noviembre,Costa Rica,313
2024,Noviembre,República Dominicana,285
2024,Noviembre,China,284
2024,Noviembre,Dinamarca,275
2024,Noviembre,Bolivia,256
2024,Noviembre,Bélgica,234
2024,Noviembre,Guatemala,234
2024,Noviembre,Japón,214
2024,Noviembre,Suecia,208
2024,Noviembre,Federación de Rusia,188
2024,Noviembre,República Checa,181
2024,Noviembre,Austria,177
2024,Noviembre,República de Corea del Sur,168
2024,Noviembre,Uruguay,146
2024,Noviembre,Israel,146
2024,Noviembre,Irlanda,138
2024,Noviembre,El Salvador,137
2024,Noviembre,Cuba,124
2024,Noviembre,Nueva Zelanda,116
2024,Noviembre,Finlandia,101
2024,Noviembre,Portugal,97
2024,Noviembre,Honduras,94
2024,Noviembre,Noruega,87
2024,Noviembre,Hungría,84
2024,Noviembre,Turquía,69
2024,Noviembre,Eslovaquia,68
2024,Noviembre,India,65
2024,Noviembre,Paraguay,63
2024,Noviembre,Nicaragua,61
2024,Noviembre,Ucrania,57
2024,Noviembre,Sudáfrica,52
2024,Noviembre,Singapur,49
2024,Noviembre,Grecia,46
2024,Noviembre,Rumania,42
2024,Noviembre,Eslovenia,38
2024,Noviembre,Taiwán (República de China),37
2024,Noviembre,Estonia,31
2024,Noviembre,Malasia,29
2024,Noviembre,Bulgaria,27
2024,Noviembre,Trinidad y Tobago,23
2024,Noviembre,Croacia,23
2024,Noviembre,Filipinas,19
2024,Noviembre,Marruecos,18
2024,Noviembre,Letonia,17
2024,Noviembre,Lituania,16
2024,Noviembre,Luxemburgo,15
2024,Noviembre,Indonesia,15
2024,Noviembre,Tailandia,8
2024,Noviembre,Mongolia,8
2024,Noviembre,Guyana,8
2024,Noviembre,Líbano,8
2024,Noviembre,Kazajistán,7
2024,Noviembre,Jamaica,7
2024,Noviembre,Bielorrusia,7
2024,Noviembre,Hong Kong (Región Administrativa Especial de China),7
2024,Noviembre,Serbia,6
2024,Noviembre,Bahamas,6
2024,Noviembre,Jordania,6
2024,Noviembre,Surinam,6
2024,Noviembre,Granada,5
2024,Noviembre,Chipre,4
2024,Noviembre,Islandia,4
2024,Noviembre,Armenia,4
2024,Noviembre,Haití,4
2024,Noviembre,Libia,4
2024,Noviembre,Arabia Saudita,4
2024,Noviembre,Túnez,4
2024,Noviembre,Andorra,3
2024,Noviembre,Argelia,3
2024,Noviembre,Azerbaiyán,3
2024,Noviembre,San Cristóbal y Nieves,3
2024,Noviembre,Omán,3
2024,Noviembre,Kuwait,3
2024,Noviembre,Montenegro,3
2024,Noviembre,Georgia,2
2024,Noviembre,Vietnam,2
2024,Noviembre,Belice,2
2024,Noviembre,Bosnia y Herzegovina,2
2024,Noviembre,Antigua y Barbuda,2
2024,Noviembre,Pakistán,2
2024,Noviembre,Malta,2
2024,Noviembre,Ghana,2
2024,Noviembre,Emiratos Árabes Unidos,2
2024,Noviembre,Barbados,2
2024,Noviembre,Antigua República Yugoslava de Macedonia,2
2024,Noviembre,Zimbabue,2
2024,Noviembre,República de Moldovia,2
2024,Noviembre,Togo,1
2024,Noviembre,Camerún,1
2024,Noviembre,Santa Lucía,1
2024,Noviembre,Palestina,1
2024,Noviembre,República Árabe Siria,1
2024,Noviembre,Myanmar,1
2024,Noviembre,Egipto,1
2024,Noviembre,Liberia,1
2024,Noviembre,Yemen,1
2024,Noviembre,Sri Lanka,1
2024,Noviembre,Turkmenistán,1
2024,Noviembre,Liechtenstein,1
2024,Noviembre,Barein,1
2024,Noviembre,Zambia,1
2024,Octubre,Estados Unidos de América,14776
2024,Octubre,Colombia,13881
2024,Octubre,Perú,7023
2024,Octubre,España,2531
2024,Octubre,Canadá,1762
2024,Octubre,Reino Unido,1402
2024,Octubre,Alemania,1384
2024,Octubre,México,1188
2024,Octubre,Francia,1172
2024,Octubre,Chile,1098
2024,Octubre,Argentina,947
2024,Octubre,Brasil,795
2024,Octubre,Australia,718
2024,Octubre,Venezuela,604
2024,Octubre,Italia,577
2024,Octubre,Países Bajos,488
2024,Octubre,Panamá,394
2024,Octubre,República Dominicana,354
2024,Octubre,Costa Rica,348
2024,Octubre,Suiza,328
2024,Octubre,China,285
2024,Octubre,Guatemala,253
2024,Octubre,Bolivia,250
2024,Octubre,Bélgica,245
2024,Octubre,Japón,234
2024,Octubre,Israel,223
2024,Octubre,Dinamarca,175
2024,Octubre,El Salvador,175
2024,Octubre,República de Corea del Sur,172
2024,Octubre,Polonia,156
2024,Octubre,Irlanda,150
2024,Octubre,República Checa,149
2024,Octubre,Cuba,144
2024,Octubre,Honduras,138
2024,Octubre,Uruguay,136
2024,Octubre,Suecia,136
2024,Octubre,Austria,128
2024,Octubre,Paraguay,126
2024,Octubre,Federación de Rusia,118
2024,Octubre,Nueva Zelanda,110
2024,Octubre,Portugal,101
2024,Octubre,Rumania,99
2024,Octubre,Noruega,98
2024,Octubre,Finlandia,72
2024,Octubre,India,71
2024,Octubre,Hungría,56
2024,Octubre,Turquía,55
2024,Octubre,Nicaragua,47
2024,Octubre,Singapur,45
2024,Octubre,Ucrania,45
2024,Octubre,Taiwán (República de China),40
2024,Octubre,Malasia,39
2024,Octubre,Croacia,36
2024,Octubre,Eslovenia,31
2024,Octubre,Filipinas,28
2024,Octubre,Letonia,26
2024,Octubre,Grecia,25
2024,Octubre,Sudáfrica,22
2024,Octubre,Eslovaquia,21
2024,Octubre,Serbia,17
2024,Octubre,Lituania,17
2024,Octubre,Tailandia,16
2024,Octubre,Bulgaria,15
2024,Octubre,Estonia,15
2024,Octubre,Islandia,12
2024,Octubre,Kazajistán,12
2024,Octubre,Haití,11
2024,Octubre,Jordania,9
2024,Octubre,Indonesia,9
2024,Octubre,Arabia Saudita,9
2024,Octubre,Trinidad y Tobago,8
2024,Octubre,Líbano,8
2024,Octubre,Luxemburgo,8
2024,Octubre,Bahamas,8
2024,Octubre,Jamaica,7
2024,Octubre,Argelia,7
2024,Octubre,Irán,6
2024,Octubre,Kosovo,6
2024,Octubre,República de Moldovia,6
2024,Octubre,Bielorrusia,5
2024,Octubre,Marruecos,5
2024,Octubre,Antigua República Yugoslava de Macedonia,5
2024,Octubre,Hong Kong (Región Administrativa Especial de China),4
2024,Octubre,Guyana,4
2024,Octubre,Malta,4
2024,Octubre,Azerbaiyán,3
2024,Octubre,Kenia,3
2024,Octubre,Emiratos Árabes Unidos,3
2024,Octubre,Chipre,3
2024,Octubre,Egipto,3
2024,Octubre,Armenia,3
2024,Octubre,Barein,2
2024,Octubre,Madagascar,2
2024,Octubre,Ghana,2
2024,Octubre,Zambia,2
2024,Octubre,Burkina Faso,2
2024,Octubre,Kuwait,2
2024,Octubre,Georgia,2
2024,Octubre,Barbados,2
2024,Octubre,Uganda,2
2024,Octubre,Irak,1
2024,Octubre,Mozambique,1
2024,Octubre,Bosnia y Herzegovina,1
2024,Octubre,Surinam,1
2024,Octubre,Montenegro,1
2024,Octubre,Sri Lanka,1
2024,Octubre,Pakistán,1
2024,Octubre,Ruanda,1
2024,Octubre,Vanuatu,1
2024,Octubre,Zimbabue,1
2024,Octubre,San Vicente y las Granadinas,1
2024,Octubre,República Árabe Siria,1
2024,Octubre,Nepal,1
2024,Octubre,Myanmar,1
2024,Octubre,Yemen,1
2024,Octubre,Palestina,1
2024,Octubre,Belice,1
2024,Octubre,Somalia,1
2024,Octubre,Camerún,1
2024,Octubre,Congo,1
2024,Octubre,Guinea Ecuatorial,1
2024,Septiembre,Estados Unidos de América,12779
2024,Septiembre,Colombia,10650
2024,Septiembre,Perú,5779
2024,Septiembre,España,2737
2024,Septiembre,Canadá,1226
2024,Septiembre,Alemania,1199
2024,Septiembre,Reino Unido,1096
2024,Septiembre,México,1046
2024,Septiembre,Argentina,991
2024,Septiembre,Chile,912
2024,Septiembre,Francia,805
2024,Septiembre,Venezuela,716
2024,Septiembre,Brasil,681
2024,Septiembre,Australia,633
2024,Septiembre,Italia,534
2024,Septiembre,Países Bajos,425
2024,Septiembre,República Dominicana,406
2024,Septiembre,Costa Rica,377
2024,Septiembre,Panamá,337
2024,Septiembre,Suiza,334
2024,Septiembre,Guatemala,258
2024,Septiembre,China,253
2024,Septiembre,Polonia,213
2024,Septiembre,Japón,204
2024,Septiembre,Bolivia,188
2024,Septiembre,Dinamarca,168
2024,Septiembre,Israel,163
2024,Septiembre,Bélgica,160
2024,Septiembre,El Salvador,136
2024,Septiembre,Honduras,136
2024,Septiembre,Austria,132
2024,Septiembre,República de Corea del Sur,128
2024,Septiembre,Cuba,123
2024,Septiembre,Irlanda,118
2024,Septiembre,Nueva Zelanda,109
2024,Septiembre,República Checa,108
2024,Septiembre,Federación de Rusia,104
2024,Septiembre,Uruguay,101
2024,Septiembre,Portugal,91
2024,Septiembre,Rumania,78
2024,Septiembre,India,76
2024,Septiembre,Nicaragua,71
2024,Septiembre,Noruega,67
2024,Septiembre,Malasia,57
2024,Septiembre,Ucrania,54
2024,Septiembre,Paraguay,54
2024,Septiembre,Suecia,47
2024,Septiembre,Turquía,44
2024,Septiembre,Taiwán (República de China),42
2024,Septiembre,Sudáfrica,33
2024,Septiembre,Eslovaquia,30
2024,Septiembre,Hungría,29
2024,Septiembre,Grecia,26
2024,Septiembre,Indonesia,26
2024,Septiembre,Tailandia,22
2024,Septiembre,Singapur,21
2024,Septiembre,Marruecos,20
2024,Septiembre,Filipinas,19
2024,Septiembre,Guinea Ecuatorial,15
2024,Septiembre,Finlandia,15
2024,Septiembre,Lituania,13
2024,Septiembre,Trinidad y Tobago,13
2024,Septiembre,Líbano,11
2024,Septiembre,Bulgaria,11
2024,Septiembre,Eslovenia,10
2024,Septiembre,Kazajistán,9
2024,Septiembre,Kosovo,9
2024,Septiembre,Emiratos Árabes Unidos,9
2024,Septiembre,Malta,9
2024,Septiembre,Croacia,9
2024,Septiembre,Azerbaiyán,8
2024,Septiembre,Mongolia,8
2024,Septiembre,Jamaica,8
2024,Septiembre,Letonia,8
2024,Septiembre,Lesoto,8
2024,Septiembre,Arabia Saudita,8
2024,Septiembre,Uganda,7
2024,Septiembre,Zimbabue,6
2024,Septiembre,Islandia,6
2024,Septiembre,Bielorrusia,6
2024,Septiembre,Luxemburgo,6
2024,Septiembre,Bosnia y Herzegovina,5
2024,Septiembre,República de Moldovia,5
2024,Septiembre,Georgia,5
2024,Septiembre,Serbia,5
2024,Septiembre,Haití,5
2024,Septiembre,Argelia,4
2024,Septiembre,Andorra,4
2024,Septiembre,Egipto,4
2024,Septiembre,Estonia,4
2024,Septiembre,Irán,4
2024,Septiembre,Mauricio,3
2024,Septiembre,Mozambique,3
2024,Septiembre,Barbados,3
2024,Septiembre,Belice,3
2024,Septiembre,Tanzania (República Unida de) ,3
2024,Septiembre,Catar,3
2024,Septiembre,Palestina,2
2024,Septiembre,Vietnam,2
2024,Septiembre,Burkina Faso,2
2024,Septiembre,Sri Lanka,2
2024,Septiembre,Jordania,2
2024,Septiembre,Etiopía,2
2024,Septiembre,Nigeria,2
2024,Septiembre,Liechtenstein,2
2024,Septiembre,Chipre,2
2024,Septiembre,Túnez,2
2024,Septiembre,Bahamas,2
2024,Septiembre,Pakistán,2
2024,Septiembre,Maldivas,1
2024,Septiembre,Camerún,1
2024,Septiembre,Guyana,1
2024,Septiembre,Togo,1
2024,Septiembre,Santa Lucía,1
2024,Septiembre,Gabón,1
2024,Septiembre,Nepal,1
2024,Septiembre,Madagascar,1
2024,Septiembre,Montenegro,1
2024,Septiembre,Ruanda,1
2024,Septiembre,Armenia,1
2024,Septiembre,Sierra Leona,1
2024,Septiembre,Kuwait,1
2024,Septiembre,Camboya,1
2024,Septiembre,Benín,1
2024,Septiembre,Surinam,1
2025,Abril,Estados Unidos de América,18103
2025,Abril,Colombia,13322
2025,Abril,Perú,5623
2025,Abril,España,2769
2025,Abril,Reino Unido,1919
2025,Abril,Alemania,1814
2025,Abril,Canadá,1666
2025,Abril,Israel,1631
2025,Abril,Argentina,1182
2025,Abril,México,1074
2025,Abril,Francia,921
2025,Abril,Italia,848
2025,Abril,Brasil,793
2025,Abril,Chile,763
2025,Abril,Venezuela,735
2025,Abril,Australia,679
2025,Abril,Costa Rica,652
2025,Abril,Países Bajos,623
2025,Abril,Suiza,472
2025,Abril,China,353
2025,Abril,Panamá,305
2025,Abril,República Dominicana,289
2025,Abril,Bélgica,288
2025,Abril,Guatemala,284
2025,Abril,El Salvador,278
2025,Abril,Dinamarca,275
2025,Abril,Japón,203
2025,Abril,Polonia,198
2025,Abril,República de Corea del Sur,174
2025,Abril,Austria,173
2025,Abril,Cuba,153
2025,Abril,República Checa,151
2025,Abril,Portugal,150
2025,Abril,Federación de Rusia,142
2025,Abril,Bolivia,141
2025,Abril,Uruguay,140
2025,Abril,Irlanda,137
2025,Abril,Nueva Zelanda,134
2025,Abril,Honduras,129
2025,Abril,Suecia,102
2025,Abril,Eslovenia,86
2025,Abril,Noruega,81
2025,Abril,Hungría,78
2025,Abril,Paraguay,75
2025,Abril,Nicaragua,73
2025,Abril,Rumania,73
2025,Abril,India,72
2025,Abril,Ucrania,65
2025,Abril,Sudáfrica,63
2025,Abril,Filipinas,62
2025,Abril,Malasia,51
2025,Abril,Turquía,45
2025,Abril,Grecia,36
2025,Abril,Tailandia,36
2025,Abril,Eslovaquia,35
2025,Abril,Lituania,35
2025,Abril,Finlandia,31
2025,Abril,Bulgaria,27
2025,Abril,Singapur,26
2025,Abril,Croacia,18
2025,Abril,Taiwán (República de China),18
2025,Abril,Túnez,16
2025,Abril,Islandia,12
2025,Abril,Haití,12
2025,Abril,Luxemburgo,11
2025,Abril,Kazajistán,11
2025,Abril,Belice,10
2025,Abril,Marruecos,9
2025,Abril,Hong Kong (Región Administrativa Especial de China),9
2025,Abril,Indonesia,9
2025,Abril,Arabia Saudita,9
2025,Abril,Letonia,8
2025,Abril,Serbia,7
2025,Abril,Bosnia y Herzegovina,6
2025,Abril,República de Moldovia,5
2025,Abril,Trinidad y Tobago,5
2025,Abril,Líbano,5
2025,Abril,Bielorrusia,5
2025,Abril,Bahamas,5
2025,Abril,Georgia,4
2025,Abril,Malta,4
2025,Abril,Jamaica,4
2025,Abril,Liechtenstein,4
2025,Abril,Jordania,3
2025,Abril,Santa Lucía,3
2025,Abril,Madagascar,3
2025,Abril,Turkmenistán,3
2025,Abril,Bangladesh,3
2025,Abril,Surinam,3
2025,Abril,Pakistán,3
2025,Abril,Guyana,2
2025,Abril,Emiratos Árabes Unidos,2
2025,Abril,Azerbaiyán,2
2025,Abril,San Cristóbal y Nieves,2
2025,Abril,Kirguistán,2
2025,Abril,Nepal,2
2025,Abril,Uganda,2
2025,Abril,Granada,2
2025,Abril,Argelia,2
2025,Abril,Camboya,1
2025,Abril,Armenia,1
2025,Abril,Yemen,1
2025,Abril,Palestina,1
2025,Abril,República Centroafricana,1
2025,Abril,Kenia,1
2025,Abril,Zimbabue,1
2025,Abril,Macao,1
2025,Abril,Etiopía,1
2025,Abril,Tonga,1
2025,Abril,Andorra,1
2025,Abril,Kosovo,1
2025,Abril,Malaui,1
2025,Abril,República Árabe Siria,1
2025,Abril,Gabón,1
2025,Abril,República Democrática del Congo,1
2025,Abril,Irak,1
2025,Abril,Montenegro,1
2025,Abril,Mauricio,1
2025,Abril,Kuwait,1
2025,Abril,Papúa Nueva Guinea,1
2025,Abril,Islas Salomón,1
2025,Abril,Estonia,1
2025,Abril,Fiyi,1
2025,Abril,Barbados,1
2025,Abril,Egipto,1
2025,Abril,Vanuatu,1
2025,Agosto,Estados Unidos de América,22630
2025,Agosto,Colombia,11375
2025,Agosto,Perú,6142
2025,Agosto,España,5357
2025,Agosto,Alemania,1863
2025,Agosto,Canadá,1562
2025,Agosto,Reino Unido,1517
2025,Agosto,Italia,1505
2025,Agosto,Venezuela,1238
2025,Agosto,México,1160
2025,Agosto,Francia,1101
2025,Agosto,Argentina,1067
2025,Agosto,Chile,1007
2025,Agosto,Brasil,940
2025,Agosto,Australia,588
2025,Agosto,Países Bajos,530
2025,Agosto,Costa Rica,510
2025,Agosto,China,448
2025,Agosto,El Salvador,383
2025,Agosto,Suiza,312
2025,Agosto,Israel,307
2025,Agosto,Panamá,298
2025,Agosto,República Dominicana,294
2025,Agosto,Japón,274
2025,Agosto,Guatemala,257
2025,Agosto,Bolivia,204
2025,Agosto,Bélgica,194
2025,Agosto,Cuba,183
2025,Agosto,Polonia,179
2025,Agosto,Portugal,158
2025,Agosto,Austria,146
2025,Agosto,Irlanda,139
2025,Agosto,Uruguay,135
2025,Agosto,Federación de Rusia,129
2025,Agosto,Honduras,125
2025,Agosto,República de Corea del Sur,122
2025,Agosto,Dinamarca,115
2025,Agosto,Nueva Zelanda,115
2025,Agosto,Rumania,107
2025,Agosto,India,82
2025,Agosto,Suecia,81
2025,Agosto,República Checa,73
2025,Agosto,Paraguay,70
2025,Agosto,Nicaragua,65
2025,Agosto,Ucrania,64
2025,Agosto,Grecia,47
2025,Agosto,Finlandia,41
2025,Agosto,Noruega,39
2025,Agosto,Hungría,38
2025,Agosto,Turquía,29
2025,Agosto,Luxemburgo,27
2025,Agosto,Jamaica,25
2025,Agosto,Singapur,24
2025,Agosto,Bulgaria,21
2025,Agosto,Eslovaquia,21
2025,Agosto,Tailandia,19
2025,Agosto,Estonia,18
2025,Agosto,Sudáfrica,18
2025,Agosto,Malasia,15
2025,Agosto,Kazajistán,15
2025,Agosto,Croacia,15
2025,Agosto,Haití,14
2025,Agosto,Chipre,12
2025,Agosto,Trinidad y Tobago,11
2025,Agosto,Marruecos,9
2025,Agosto,Eslovenia,9
2025,Agosto,Filipinas,9
2025,Agosto,Malta,8
2025,Agosto,Serbia,8
2025,Agosto,Lituania,7
2025,Agosto,Indonesia,7
2025,Agosto,Bielorrusia,7
2025,Agosto,Argelia,7
2025,Agosto,Hong Kong (Región Administrativa Especial de China),6
2025,Agosto,Líbano,6
2025,Agosto,Letonia,6
2025,Agosto,Guyana,5
2025,Agosto,Georgia,5
2025,Agosto,Jordania,5
2025,Agosto,Uganda,4
2025,Agosto,Emiratos Árabes Unidos,4
2025,Agosto,Palestina,4
2025,Agosto,Bahamas,4
2025,Agosto,Armenia,4
2025,Agosto,República de Moldovia,4
2025,Agosto,Irán,3
2025,Agosto,Pakistán,3
2025,Agosto,Tanzania (República Unida de) ,3
2025,Agosto,Taiwán (República de China),3
2025,Agosto,Belice,3
2025,Agosto,Islandia,3
2025,Agosto,Túnez,3
2025,Agosto,Kuwait,3
2025,Agosto,Barbados,2
2025,Agosto,Albania,2
2025,Agosto,Zimbabue,2
2025,Agosto,Mongolia,2
2025,Agosto,Vietnam,2
2025,Agosto,Arabia Saudita,2
2025,Agosto,San Cristóbal y Nieves,1
2025,Agosto,Madagascar,1
2025,Agosto,Bután,1
2025,Agosto,Guinea-Bisau,1
2025,Agosto,Santa Lucía,1
2025,Agosto,República Árabe Siria,1
2025,Agosto,Azerbaiyán,1
2025,Agosto,Kosovo,1
2025,Agosto,Granada,1
2025,Agosto,Palaos,1
2025,Agosto,Bangladesh,1
2025,Agosto,Nepal,1
2025,Agosto,Fiyi,1
2025,Agosto,República Democrática Popular Lao,1
2025,Agosto,Andorra,1
2025,Agosto,Tayikistán,1
2025,Agosto,Mauricio,1
2025,Agosto,Libia,1
2025,Agosto,Egipto,1
2025,Agosto,Catar,1
2025,Agosto,Brunei Darussalam,1
2025,Diciembre,Estados Unidos de América,28817
2025,Diciembre,Colombia,17468
2025,Diciembre,Perú,7850
2025,Diciembre,España,5177
2025,Diciembre,Canadá,2326
2025,Diciembre,Alemania,1940
2025,Diciembre,Chile,1753
2025,Diciembre,Argentina,1609
2025,Diciembre,México,1589
2025,Diciembre,Reino Unido,1552
2025,Diciembre,Brasil,1140
2025,Diciembre,Francia,1097
2025,Diciembre,Italia,1031
2025,Diciembre,Costa Rica,888
2025,Diciembre,Australia,792
2025,Diciembre,Países Bajos,638
2025,Diciembre,Venezuela,619
2025,Diciembre,Suiza,585
2025,Diciembre,Panamá,432
2025,Diciembre,Japón,380
2025,Diciembre,China,380
2025,Diciembre,Guatemala,326
2025,Diciembre,El Salvador,293
2025,Diciembre,República Dominicana,286
2025,Diciembre,Bélgica,286
2025,Diciembre,Bolivia,285
2025,Diciembre,Polonia,259
2025,Diciembre,Suecia,237
2025,Diciembre,Cuba,220
2025,Diciembre,República de Corea del Sur,216
2025,Diciembre,Federación de Rusia,206
2025,Diciembre,Austria,200
2025,Diciembre,Noruega,172
2025,Diciembre,Dinamarca,161
2025,Diciembre,Honduras,154
2025,Diciembre,Rumania,146
2025,Diciembre,Portugal,146
2025,Diciembre,India,145
2025,Diciembre,Uruguay,140
2025,Diciembre,Israel,129
2025,Diciembre,Irlanda,114
2025,Diciembre,República Checa,114
2025,Diciembre,Nicaragua,112
2025,Diciembre,Nueva Zelanda,99
2025,Diciembre,Paraguay,85
2025,Diciembre,Finlandia,82
2025,Diciembre,Ucrania,73
2025,Diciembre,Eslovaquia,71
2025,Diciembre,Hungría,70
2025,Diciembre,Grecia,62
2025,Diciembre,Turquía,52
2025,Diciembre,Singapur,51
2025,Diciembre,Eslovenia,44
2025,Diciembre,Filipinas,42
2025,Diciembre,Sudáfrica,36
2025,Diciembre,Bulgaria,35
2025,Diciembre,Taiwán (República de China),32
2025,Diciembre,Croacia,32
2025,Diciembre,Malasia,28
2025,Diciembre,Lituania,27
2025,Diciembre,Estonia,20
2025,Diciembre,Letonia,19
2025,Diciembre,Serbia,19
2025,Diciembre,Hong Kong (Región Administrativa Especial de China),18
2025,Diciembre,Indonesia,17
2025,Diciembre,Luxemburgo,16
2025,Diciembre,Marruecos,14
2025,Diciembre,Jamaica,12
2025,Diciembre,Tailandia,11
2025,Diciembre,Túnez,10
2025,Diciembre,Bielorrusia,10
2025,Diciembre,Arabia Saudita,9
2025,Diciembre,Islandia,8
2025,Diciembre,Kuwait,8
2025,Diciembre,Bosnia y Herzegovina,7
2025,Diciembre,Trinidad y Tobago,7
2025,Diciembre,Bahamas,6
2025,Diciembre,Argelia,6
2025,Diciembre,Jordania,6
2025,Diciembre,Ruanda,5
2025,Diciembre,Pakistán,5
2025,Diciembre,República de Moldovia,4
2025,Diciembre,Barbados,4
2025,Diciembre,Chipre,4
2025,Diciembre,Kazajistán,4
2025,Diciembre,Azerbaiyán,4
2025,Diciembre,Guyana,3
2025,Diciembre,Líbano,3
2025,Diciembre,Bangladesh,3
2025,Diciembre,Santa Lucía,3
2025,Diciembre,Malta,3
2025,Diciembre,Andorra,3
2025,Diciembre,Sri Lanka,3
2025,Diciembre,Surinam,3
2025,Diciembre,Albania,3
2025,Diciembre,Liechtenstein,3
2025,Diciembre,Barein,2
2025,Diciembre,Irán,2
2025,Diciembre,Georgia,2
2025,Diciembre,Armenia,2
2025,Diciembre,Tanzania (República Unida de) ,2
2025,Diciembre,Vietnam,2
2025,Diciembre,Botsuana,2
2025,Diciembre,Uganda,2
2025,Diciembre,Granada,2
2025,Diciembre,Montenegro,2
2025,Diciembre,Micronesia (Estados Federados de),1
2025,Diciembre,Belice,1
2025,Diciembre,Palestina,1
2025,Diciembre,Haití,1
2025,Diciembre,Mauricio,1
2025,Diciembre,Kosovo,1
2025,Diciembre,Myanmar,1
2025,Diciembre,Burkina Faso,1
2025,Diciembre,Catar,1
2025,Diciembre,Egipto,1
2025,Diciembre,Turkmenistán,1
2025,Diciembre,Guinea Ecuatorial,1
2025,Diciembre,Kenia,1
2025,Diciembre,Ghana,1
2025,Enero,Colombia,21639
2025,Enero,Estados Unidos de América,19439
2025,Enero,Perú,8770
2025,Enero,Canadá,3027
2025,Enero,España,2435
2025,Enero,Reino Unido,1793
2025,Enero,Argentina,1648
2025,Enero,Alemania,1479
2025,Enero,Chile,1437
2025,Enero,Francia,1053
2025,Enero,México,1001
2025,Enero,Brasil,966
2025,Enero,Italia,858
2025,Enero,Venezuela,812
2025,Enero,Australia,735
2025,Enero,Costa Rica,680
