secuencial,tip_movi,tip_naci,anio_movi,mes_movi,dia_movi,sex_migr,nac_migr,subcont_nac,cont_nac,via_tran,mot_viam,pais_prod,subcont_prod,cont_prod,lug_prod,pais_res,subcont_res,cont_res,jef_migr,pro_jefm,can_jefm,cla_migr,ocu_migr,edad
74343649,Salida,Ecuatoriano,2023,Julio,16,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Argentina,América del Sur,América,Buenos Aires,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Ingenieros no clasificados bajo otros epigrafes,49
64947209,Salida,Ecuatoriano,2023,Junio,30,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Panamá,América Central,América,Panamá City,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Peluqueros,56
123013364,Entrada,Extranjero,2023,Diciembre,28,Hombre,Perú,América del Sur,América,Vía terrestre,Turismo,Perú,América del Sur,América,Tumbes,Perú,América del Sur,América,Centro Binacional de Atención Fronteriza Huaquillas,El Oro,Huaquillas,No inmigrante T-3,"Ingenieros de minas, metalurgicos y afines",38
102606994,Salida,Ecuatoriano,2023,Octubre,2,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Cuba,"América, El Caribe",América,La Habana,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Personal de apoyo administrativo no clasificado bajo otros epigrafes,34
53145673,Entrada,Extranjero,2023,Mayo,22,Mujer,Colombia,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Colombia,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,No inmigrante T-3,Amas de casa,39
123641999,Entrada,Extranjero,2023,Diciembre,15,Hombre,Italia,Europa Meridional,Europa,Vía Aérea,Turismo,Italia,Europa Meridional,Europa,Venice,Italia,Europa Meridional,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Personal de apoyo administrativo no clasificado bajo otros epigrafes,43
104582854,Salida,Ecuatoriano,2023,Octubre,4,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Alemania,Europa Occidental,Europa,Berlín,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Amas de casa,52
70506459,Salida,Ecuatoriano,2023,Julio,12,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Chile,América del Sur,América,Santiago,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,14
74400002,Entrada,Extranjero,2023,Julio,17,Mujer,Canadá,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Houston Texas,Canadá,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Amas de casa,50
80484142,Salida,Ecuatoriano,2023,Agosto,5,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Orlando Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,13
120484143,Entrada,Extranjero,2023,Diciembre,21,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Fort Lauderdale Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,,Menores de edad,13
100484146,Salida,Ecuatoriano,2023,Octubre,7,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Colombia,América del Sur,América,Bogotá Dc,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,13
45413099,Salida,Ecuatoriano,2023,Abril,15,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Houston Texas,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Comerciantes de tiendas,62
111094846,Salida,Ecuatoriano,2023,Noviembre,15,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Houston Texas,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Estudiantes,23
34962992,Salida,Ecuatoriano,2023,Marzo,6,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Perú,América del Sur,América,Lima,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Personal de apoyo administrativo no clasificado bajo otros epigrafes,56
45471785,Salida,Ecuatoriano,2023,Abril,22,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Jubilados y pensionistas,63
121560836,Salida,Ecuatoriano,2023,Diciembre,11,Hombre,Ecuador,América del Sur,América,Vía terrestre,Turismo,Perú,América del Sur,América,Tumbes,Ecuador,América del Sur,América,Centro Binacional de Atención Fronteriza Huaquillas,El Oro,Huaquillas,Clase migratoria para ecuatorianos,Personal de apoyo administrativo no clasificado bajo otros epigrafes,27
60905534,Salida,Ecuatoriano,2023,Junio,3,Hombre,Ecuador,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Ecuador,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,Clase migratoria para ecuatorianos,"Matematicos, actuarios y estadisticos",20
90316647,Salida,Ecuatoriano,2023,Septiembre,27,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Panamá,América Central,América,Panamá City,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Menores de edad,9
120619265,Entrada,Extranjero,2023,Diciembre,11,Mujer,España,Europa Meridional,Europa,Vía Aérea,Turismo,España,Europa Meridional,Europa,Barcelona,España,Europa Meridional,Europa,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,16
70499041,Entrada,Extranjero,2023,Julio,11,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Miami Florida,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,14
90400109,Entrada,Extranjero,2023,Septiembre,8,Mujer,China,Asia Oriental,Asia,Vía Aérea,Turismo,China,Asia Oriental,Asia,Hong Kong Sar,China,Asia Oriental,Asia,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,12
90483091,Salida,Ecuatoriano,2023,Septiembre,11,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,13
70063035,Salida,Ecuatoriano,2023,Julio,15,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Fort Lauderdale Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,2
91457719,Salida,Ecuatoriano,2023,Septiembre,11,Hombre,Ecuador,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Ecuador,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,Clase migratoria para ecuatorianos,Comerciantes de tiendas,26
100566302,Entrada,Extranjero,2023,Octubre,28,Mujer,España,Europa Meridional,Europa,Vía Aérea,Turismo,España,Europa Meridional,Europa,Madrid,España,Europa Meridional,Europa,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,15
120484174,Salida,Ecuatoriano,2023,Diciembre,7,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Panamá,América Central,América,Panamá City,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,13
75715138,Entrada,Extranjero,2023,Julio,10,Mujer,Colombia,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Colombia,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,No inmigrante T-3,Personal de apoyo administrativo no clasificado bajo otros epigrafes,67
35547033,Salida,Ecuatoriano,2023,Marzo,8,Hombre,Ecuador,América del Sur,América,Vía Marítimo,Turismo,Perú,América del Sur,América,Ayacucho,Ecuador,América del Sur,América,Unidad de Control Migratorio Puerto Marítimo La Libertad,Santa Elena,Salinas,Clase migratoria para ecuatorianos,Jubilados y pensionistas,64
110525631,Salida,Ecuatoriano,2023,Noviembre,28,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Colombia,América del Sur,América,Cali,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Menores de edad,14
60483075,Salida,Ecuatoriano,2023,Junio,26,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Colombia,América del Sur,América,Cartagena de Indias,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,13
30467130,Salida,Ecuatoriano,2023,Marzo,26,Hombre,Ecuador,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Ecuador,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,Clase migratoria para ecuatorianos,Menores de edad,13
120993802,Salida,Ecuatoriano,2023,Diciembre,14,Hombre,Ecuador,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Ecuador,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,Clase migratoria para ecuatorianos,Comerciantes de tiendas,22
54953915,Salida,Extranjero,2023,Mayo,16,Hombre,Taiwán (República de China),Asia Oriental,Asia,Vía Aérea,Turismo,Argentina,América del Sur,América,Buenos Aires,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Inmigrantes 10-VI,Comerciantes de tiendas,56
90483064,Entrada,Extranjero,2023,Septiembre,14,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,New York New York,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,13
73357984,Salida,Ecuatoriano,2023,Julio,4,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Houston Texas,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Asistentes de venta de tiendas y almacenes,40
120284415,Entrada,Extranjero,2023,Diciembre,27,Hombre,España,Europa Meridional,Europa,Vía Aérea,Turismo,España,Europa Meridional,Europa,Madrid,España,Europa Meridional,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,9
125886967,Entrada,Extranjero,2023,Diciembre,30,Mujer,Estados Unidos de América,América del Septentrional,América,Vía terrestre,Turismo,Perú,América del Sur,América,Tumbes,Estados Unidos de América,América del Septentrional,América,Centro Binacional de Atención Fronteriza Huaquillas,El Oro,Huaquillas,No inmigrante T-3,Sin especificar,70
14017714,Salida,Ecuatoriano,2023,Enero,6,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Perú,América del Sur,América,Lima,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Personal de apoyo administrativo no clasificado bajo otros epigrafes,46
111606094,Entrada,Extranjero,2023,Noviembre,24,Mujer,China,Asia Oriental,Asia,Vía Aérea,Turismo,Costa Rica,América Central,América,San Jose,China,Asia Oriental,Asia,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Directores generales y gerentes generales,27
40483053,Entrada,Extranjero,2023,Abril,7,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Bridgeport Connecticut,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,13
10483052,Entrada,Extranjero,2023,Enero,6,Hombre,Canadá,América del Septentrional,América,Vía Aérea,Turismo,Canadá,América del Septentrional,América,Toronto,Canadá,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,13
